Year,NHGISST,NHGISCTY,STATENAM,NHGISNAM,ICPSRST,ICPSRCTY,area_base,NHGISST_1950,NHGISCTY_1950,STATENAM_1950,NHGISNAM_1950,ICPSRST_1950,ICPSRCTY_1950,area,weight,US_STATE
1940,480,0790,Texas,Cochran,49,790,2007855563.903502,480,0790,Texas,Cochran,49,790,2007855563.9035058,1.0,1
1940,350,0090,New Mexico,Curry,66,90,3646503768.680209,350,0090,New Mexico,Curry,66,90,3646503768.680216,1.0,1
1940,480,2190,Texas,Hockley,49,2190,2353166965.1128526,480,2190,Texas,Hockley,49,2190,2353166965.1128483,1.0,1
1940,480,2790,Texas,Lamb,49,2790,2635867267.397154,480,2790,Texas,Lamb,49,2790,2635867267.397147,1.0,1
1940,480,3690,Texas,Parmer,49,3690,2292548858.9168706,480,3690,Texas,Parmer,49,3690,2292548858.9168696,1.0,1
1940,350,0410,New Mexico,Roosevelt,66,410,6357959169.714182,350,0410,New Mexico,Roosevelt,66,410,6357959169.714169,1.0,1
1940,120,0030,Florida,Baker,43,30,1525330842.2561262,120,0030,Florida,Baker,43,30,1525330842.2561336,1.0,1
1940,130,0490,Georgia,Charlton,44,490,2026608699.600723,130,0490,Georgia,Charlton,44,490,2026608699.6007297,1.0,1
1940,120,0190,Florida,Clay,43,190,1666858902.6338124,120,0190,Florida,Clay,43,190,1666858902.6338172,1.0,1
1940,120,0310,Florida,Duval,43,310,2186931711.4322944,120,0310,Florida,Duval,43,310,2186931711.432292,1.0,1
1940,120,0890,Florida,Nassau,43,890,1690153660.6767347,120,0890,Florida,Nassau,43,890,1690153660.6767268,1.0,1
1940,130,0070,Georgia,Baker,44,70,904341933.0158572,130,0070,Georgia,Baker,44,70,904341933.0158567,1.0,1
1940,130,0370,Georgia,Calhoun,44,370,737364233.0724642,130,0070,Georgia,Baker,44,70,1623921.9738558703,0.002202333529372971,1
1940,130,0370,Georgia,Calhoun,44,370,737364233.0724642,130,0370,Georgia,Calhoun,44,370,735740311.0986066,0.9977976664706271,1
1940,130,0870,Georgia,Decatur,44,870,1614002450.7943735,130,0870,Georgia,Decatur,44,870,1614002450.794374,1.0,1
1940,130,0950,Georgia,Dougherty,44,950,866651308.4823034,130,0950,Georgia,Dougherty,44,950,866651308.4823052,1.0,1
1940,130,0990,Georgia,Early,44,990,1334939118.1733623,130,0990,Georgia,Early,44,990,1334939118.173362,1.0,1
1940,130,2010,Georgia,Miller,44,2010,734683261.3332667,130,2010,Georgia,Miller,44,2010,734683261.3332679,1.0,1
1940,130,2050,Georgia,Mitchell,44,2050,1330804489.0844278,130,2050,Georgia,Mitchell,44,2050,1330804489.0844266,1.0,1
1940,410,0230,Oregon,Grant,72,230,11730917663.7798,410,0230,Oregon,Grant,72,230,11730917663.779837,1.0,1
1940,410,0450,Oregon,Malheur,72,450,25718251955.61245,410,0450,Oregon,Malheur,72,450,25718251955.612488,1.0,1
1940,410,0610,Oregon,Union,72,610,5279589786.424551,410,0610,Oregon,Union,72,610,5279589786.424573,1.0,1
1940,010,0030,Alabama,Baldwin,41,30,4211240956.7480893,010,0030,Alabama,Baldwin,41,30,4211240956.7480583,1.0,1
1940,010,0250,Alabama,Clarke,41,250,3244143162.874149,010,0250,Alabama,Clarke,41,250,3244143162.874147,1.0,1
1940,010,0530,Alabama,Escambia,41,530,2468597884.1647005,010,0530,Alabama,Escambia,41,530,2468597884.1646957,1.0,1
1940,120,0330,Florida,Escambia,43,330,1726058843.6951356,120,0330,Florida,Escambia,43,330,1726058843.69514,1.0,1
1940,010,0970,Alabama,Mobile,41,970,3243002608.773845,010,0970,Alabama,Mobile,41,970,3243002608.7738457,1.0,1
1940,010,0990,Alabama,Monroe,41,990,2679125558.043888,010,0990,Alabama,Monroe,41,990,2679125558.0438833,1.0,1
1940,010,1290,Alabama,Washington,41,1290,2819374902.360345,010,1290,Alabama,Washington,41,1290,2819374902.3603554,1.0,1
1940,130,0090,Georgia,Baldwin,44,90,692614866.6437716,130,0090,Georgia,Baldwin,44,90,692614866.6437728,1.0,1
1940,130,1410,Georgia,Hancock,44,1410,1239825537.100835,130,1410,Georgia,Hancock,44,1410,1239825537.1008425,1.0,1
1940,130,1690,Georgia,Jones,44,1690,1024127196.7100519,130,1690,Georgia,Jones,44,1690,1024127196.7100525,1.0,1
1940,130,2370,Georgia,Putnam,44,2370,934146103.5903779,130,2370,Georgia,Putnam,44,2370,934146103.5903777,1.0,1
1940,130,3030,Georgia,Washington,44,3030,1772475184.1538734,130,3030,Georgia,Washington,44,3030,1772475184.1538656,1.0,1
1940,130,3190,Georgia,Wilkinson,44,3190,1170550732.947486,130,3190,Georgia,Wilkinson,44,3190,1170550732.9474845,1.0,1
1940,210,0390,Kentucky,Carlisle,51,390,514823443.1135072,210,0390,Kentucky,Carlisle,51,390,514823443.11350644,1.0,1
1940,210,1450,Kentucky,Mccracken,51,1450,694602470.0736636,210,1450,Kentucky,Mccracken,51,1450,694602470.0736597,1.0,1
1940,240,0250,Maryland,Harford,52,230,1153206365.5316098,240,0250,Maryland,Harford,52,230,1153206365.531596,1.0,1
1940,480,0190,Texas,Bandera,49,190,2065871001.8117566,480,0190,Texas,Bandera,49,190,2065871001.8117573,1.0,1
1940,480,2590,Texas,Kendall,49,2590,1717243696.0851533,480,2590,Texas,Kendall,49,2590,1717243696.0851548,1.0,1
1940,480,2650,Texas,Kerr,49,2650,2867861498.165589,480,2650,Texas,Kerr,49,2650,2867861498.165589,1.0,1
1940,480,3850,Texas,Real,49,3850,1813245395.0827935,480,3850,Texas,Real,49,3850,1813245395.0827942,1.0,1
1940,480,4630,Texas,Uvalde,49,4630,4036829245.5940204,480,4630,Texas,Uvalde,49,4630,4036829245.5940228,1.0,1
1940,130,0110,Georgia,Banks,44,110,605817205.3226907,130,0110,Georgia,Banks,44,110,605817205.3226907,1.0,1
1940,130,1190,Georgia,Franklin,44,1190,691150136.4283483,130,1190,Georgia,Franklin,44,1190,691150136.4283471,1.0,1
1940,130,1370,Georgia,Habersham,44,1370,722663246.9625968,130,1370,Georgia,Habersham,44,1370,722663246.9625974,1.0,1
1940,130,1390,Georgia,Hall,44,1390,1111864603.48533,130,1390,Georgia,Hall,44,1390,1111864603.4853308,1.0,1
1940,130,1570,Georgia,Jackson,44,1570,888622709.3019835,130,1570,Georgia,Jackson,44,1570,888622709.3019828,1.0,1
1940,130,1950,Georgia,Madison,44,1950,739630572.824492,130,1950,Georgia,Madison,44,1950,739630572.8244934,1.0,1
1940,130,2570,Georgia,Stephens,44,2570,476014112.9619935,130,2570,Georgia,Stephens,44,2570,476014112.9619948,1.0,1
1940,310,0070,Nebraska,Banner,35,70,1933073631.5065038,310,0070,Nebraska,Banner,35,70,1933073631.5065029,1.0,1
1940,310,0330,Nebraska,Cheyenne,35,330,3098659377.189789,310,0330,Nebraska,Cheyenne,35,330,3098659377.189784,1.0,1
1940,560,0150,Wyoming,Goshen,68,150,5781282916.460285,560,0150,Wyoming,Goshen,68,150,5781282916.460277,1.0,1
1940,310,1050,Nebraska,Kimball,35,1050,2466392378.501515,310,1050,Nebraska,Kimball,35,1050,2466392378.5015125,1.0,1
1940,310,1230,Nebraska,Morrill,35,1230,3703496210.5016565,310,1230,Nebraska,Morrill,35,1230,3703496210.5016556,1.0,1
1940,310,1570,Nebraska,Scotts Bluff,35,1570,1930511690.3101668,310,1570,Nebraska,Scotts Bluff,35,1570,1930511690.3101616,1.0,1
1940,160,0050,Idaho,Bannock,63,50,2971854431.4706793,160,0050,Idaho,Bannock,63,50,2971854431.4706826,1.0,1
1940,160,0110,Idaho,Bingham,63,110,5491189911.549303,160,0110,Idaho,Bingham,63,110,5491189911.549307,1.0,1
1940,160,0290,Idaho,Caribou,63,290,4658320381.5547,160,0290,Idaho,Caribou,63,290,4658320381.554694,1.0,1
1940,160,0410,Idaho,Franklin,63,410,1730972396.1150656,160,0410,Idaho,Franklin,63,410,1730972396.1150641,1.0,1
1940,160,0710,Idaho,Oneida,63,710,3112127956.6270113,160,0710,Idaho,Oneida,63,710,3112127956.6270123,1.0,1
1940,160,0770,Idaho,Power,63,770,3736502481.8490086,160,0770,Idaho,Power,63,770,3736502481.849007,1.0,1
1940,260,0130,Michigan,Baraga,23,130,2375323083.350964,260,0130,Michigan,Baraga,23,130,2375323083.3509717,1.0,1
1940,260,0610,Michigan,Houghton,23,610,2698295038.8998036,260,0610,Michigan,Houghton,23,610,2698295038.899804,1.0,1
1940,260,0710,Michigan,Iron,23,710,3136510533.448617,260,0710,Michigan,Iron,23,710,3136510533.4486184,1.0,1
1940,200,0330,Kansas,Comanche,32,330,2045292235.586614,200,0330,Kansas,Comanche,32,330,2045292235.5866141,1.0,1
1940,200,0950,Kansas,Kingman,32,950,2244636527.1498075,200,0950,Kansas,Kingman,32,950,2244636527.1498084,1.0,1
1940,200,0970,Kansas,Kiowa,32,970,1872220405.157341,200,0970,Kansas,Kiowa,32,970,1872220405.1573386,1.0,1
1940,200,1510,Kansas,Pratt,32,1510,1905511005.9486353,200,1510,Kansas,Pratt,32,1510,1905511005.9486368,1.0,1
1940,010,0050,Alabama,Barbour,41,50,2342613355.453493,010,0050,Alabama,Barbour,41,50,2342613355.453494,1.0,1
1940,010,0110,Alabama,Bullock,41,110,1619113176.4494684,010,0110,Alabama,Bullock,41,110,1619113176.4494638,1.0,1
1940,130,0610,Georgia,Clay,44,610,562048728.3682841,130,0610,Georgia,Clay,44,610,562048728.3682836,1.0,1
1940,010,0450,Alabama,Dale,41,450,1457373668.3773248,010,0450,Alabama,Dale,41,450,1457373668.3773246,1.0,1
1940,010,0670,Alabama,Henry,41,670,1471915316.6130717,010,0670,Alabama,Henry,41,670,1471915316.6130698,1.0,1
1940,010,1090,Alabama,Pike,41,1090,1743087047.4509435,010,1090,Alabama,Pike,41,1090,1743087047.4509442,1.0,1
1940,130,2390,Georgia,Quitman,44,2390,416807840.42539126,130,2390,Georgia,Quitman,44,2390,416807840.42539144,1.0,1
1940,010,1130,Alabama,Russell,41,1130,1676295047.7661462,010,1130,Alabama,Russell,41,1130,1676295047.766145,1.0,1
1940,130,2590,Georgia,Stewart,44,2590,1199804236.1597378,130,2590,Georgia,Stewart,44,2590,1199804236.159738,1.0,1
1940,540,0010,West Virginia,Barbour,56,10,887996564.6431855,540,0010,West Virginia,Barbour,56,10,887996564.6431865,1.0,1
1940,540,0330,West Virginia,Harrison,56,330,1078772727.7998981,540,0330,West Virginia,Harrison,56,330,1078772727.7998958,1.0,1
1940,540,0770,West Virginia,Preston,56,770,1687052381.7121294,540,0770,West Virginia,Preston,56,770,1687052381.7121277,1.0,1
1940,540,0830,West Virginia,Randolph,56,830,2693486658.704289,540,0830,West Virginia,Randolph,56,830,2693486658.704279,1.0,1
1940,540,0910,West Virginia,Taylor,56,910,455007716.84424067,540,0910,West Virginia,Taylor,56,910,455007716.8442396,1.0,1
1940,540,0930,West Virginia,Tucker,56,930,1090622644.611686,540,0930,West Virginia,Tucker,56,930,1090622644.6116858,1.0,1
1940,540,0970,West Virginia,Upshur,56,970,918758703.9573144,540,0970,West Virginia,Upshur,56,970,918758703.9573177,1.0,1
1940,380,0030,North Dakota,Barnes,36,30,3919697408.3429513,380,0030,North Dakota,Barnes,36,30,3919697408.342947,1.0,1
1940,380,0170,North Dakota,Cass,36,170,4578843481.848272,380,0170,North Dakota,Cass,36,170,4578843481.848269,1.0,1
1940,380,0390,North Dakota,Griggs,36,390,1855583641.4609766,380,0390,North Dakota,Griggs,36,390,1855583641.460977,1.0,1
1940,380,0450,North Dakota,La Moure,36,450,2980795600.9441853,380,0450,North Dakota,La Moure,36,450,2980795600.9441876,1.0,1
1940,380,0730,North Dakota,Ransom,36,730,2237075412.0206738,380,0730,North Dakota,Ransom,36,730,2237075412.020677,1.0,1
1940,380,0910,North Dakota,Steele,36,910,1853042949.7607179,380,0910,North Dakota,Steele,36,910,1853042949.7607126,1.0,1
1940,380,0930,North Dakota,Stutsman,36,930,5951588439.672993,380,0930,North Dakota,Stutsman,36,930,5951588439.672984,1.0,1
1940,250,0010,Massachusetts,Barnstable,3,10,1082433600.8280492,250,0010,Massachusetts,Barnstable,3,10,1082433600.8280532,1.0,1
1940,250,0230,Massachusetts,Plymouth,3,230,1819461447.041392,250,0230,Massachusetts,Plymouth,3,230,1792875612.6594074,0.9853880749024643,1
1940,250,0230,Massachusetts,Plymouth,3,230,1819461447.041392,250,0210,Massachusetts,Norfolk,3,210,26585834.382023565,0.014611925097535842,1
1940,210,0610,Kentucky,Edmonson,51,610,797200930.7800121,210,0610,Kentucky,Edmonson,51,610,797200930.7800115,1.0,1
1940,210,0990,Kentucky,Hart,51,990,1082701990.6642706,210,0990,Kentucky,Hart,51,990,1082701990.6642725,1.0,1
1940,550,0050,Wisconsin,Barron,25,50,2304487494.539114,550,0050,Wisconsin,Barron,25,50,2304487494.539113,1.0,1
1940,550,0130,Wisconsin,Burnett,25,130,2279795617.2115803,550,0130,Wisconsin,Burnett,25,130,2279795617.2115927,1.0,1
1940,550,0170,Wisconsin,Chippewa,25,170,2696905442.731648,550,0170,Wisconsin,Chippewa,25,170,2696905442.73165,1.0,1
1940,550,0330,Wisconsin,Dunn,25,330,2237412444.6148567,550,0330,Wisconsin,Dunn,25,330,2237412444.6148596,1.0,1
1940,550,0950,Wisconsin,Polk,25,950,2477085463.5255013,550,0950,Wisconsin,Polk,25,950,2477085463.525508,1.0,1
1940,550,1070,Wisconsin,Rusk,25,1070,2410960892.519633,550,1070,Wisconsin,Rusk,25,1070,2410960892.5196342,1.0,1
1940,550,1090,Wisconsin,St Croix,25,1090,1905413365.9958203,550,1090,Wisconsin,St Croix,25,1090,1905413365.9958239,1.0,1
1940,550,1290,Wisconsin,Washburn,25,1290,2210075348.657152,550,1290,Wisconsin,Washburn,25,1290,2210075348.6571565,1.0,1
1940,130,0130,Georgia,Barrow,44,130,422028152.7406383,130,0130,Georgia,Barrow,44,130,422028152.7406413,1.0,1
1940,130,0590,Georgia,Clarke,44,590,313773348.2599605,130,0590,Georgia,Clarke,44,590,313773348.25996035,1.0,1
1940,130,1350,Georgia,Gwinnett,44,1350,1131236002.6644714,130,1350,Georgia,Gwinnett,44,1350,1131236002.664471,1.0,1
1940,130,2190,Georgia,Oconee,44,2190,482717848.69258344,130,2190,Georgia,Oconee,44,2190,482717848.69258296,1.0,1
1940,130,2970,Georgia,Walton,44,2970,854659897.4656541,130,2970,Georgia,Walton,44,2970,854659897.4656544,1.0,1
1940,260,0250,Michigan,Calhoun,23,250,1860472289.9006016,260,0250,Michigan,Calhoun,23,250,1860472289.900603,1.0,1
1940,260,0450,Michigan,Eaton,23,450,1500723598.476709,260,0450,Michigan,Eaton,23,450,1500723598.4767108,1.0,1
1940,260,0670,Michigan,Ionia,23,670,1502311869.5685034,260,0670,Michigan,Ionia,23,670,1502311869.568505,1.0,1
1940,290,0090,Missouri,Barry,34,90,2048572176.2396338,290,0090,Missouri,Barry,34,90,2048572176.2396295,1.0,1
1940,050,0150,Arkansas,Carroll,42,150,1654464517.035349,050,0150,Arkansas,Carroll,42,150,1654464517.0353434,1.0,1
1940,290,1090,Missouri,Lawrence,34,1090,1588642775.4722214,290,1090,Missouri,Lawrence,34,1090,1588642775.4722261,1.0,1
1940,290,1190,Missouri,Mcdonald,34,1190,1397778376.7692401,290,1190,Missouri,Mcdonald,34,1190,1397778376.7692385,1.0,1
1940,290,1450,Missouri,Newton,34,1450,1622853686.0408025,290,1450,Missouri,Newton,34,1450,1622853686.0408022,1.0,1
1940,290,2090,Missouri,Stone,34,2090,1322903358.6942124,290,2090,Missouri,Stone,34,2090,1322903358.6942148,1.0,1
1940,180,0050,Indiana,Bartholomew,22,50,1060652451.6655828,180,0050,Indiana,Bartholomew,22,50,1060652451.665586,1.0,1
1940,180,0130,Indiana,Brown,22,130,820069840.6499779,180,0130,Indiana,Brown,22,130,820069840.6499776,1.0,1
1940,180,0310,Indiana,Decatur,22,310,966899038.7622262,180,0310,Indiana,Decatur,22,310,966899038.7622275,1.0,1
1940,180,0710,Indiana,Jackson,22,710,1331040464.8166125,180,0710,Indiana,Jackson,22,710,1331040464.816616,1.0,1
1940,180,0790,Indiana,Jennings,22,790,979913354.8137112,180,0790,Indiana,Jennings,22,790,979913354.8137108,1.0,1
1940,180,0810,Indiana,Johnson,22,810,833432279.4967209,180,0810,Indiana,Johnson,22,810,833432279.4967221,1.0,1
1940,180,1450,Indiana,Shelby,22,1450,1069034189.4356326,180,1450,Indiana,Shelby,22,1450,1069034189.435633,1.0,1
1940,200,0090,Kansas,Barton,32,90,2332631131.9841423,200,0090,Kansas,Barton,32,90,2332631131.98414,1.0,1
1940,200,0530,Kansas,Ellsworth,32,530,1873292204.191035,200,0530,Kansas,Ellsworth,32,530,1873292204.191032,1.0,1
1940,200,1450,Kansas,Pawnee,32,1450,1954522276.2575896,200,1450,Kansas,Pawnee,32,1450,1954522276.2575874,1.0,1
1940,200,1590,Kansas,Rice,32,1590,1885425369.8454323,200,1590,Kansas,Rice,32,1590,1885425369.8454347,1.0,1
1940,200,1650,Kansas,Rush,32,1650,1859589720.9159274,200,1650,Kansas,Rush,32,1650,1859589720.9159293,1.0,1
1940,200,1670,Kansas,Russell,32,1670,2329529291.255203,200,1670,Kansas,Russell,32,1670,2329529291.2552114,1.0,1
1940,200,1850,Kansas,Stafford,32,1850,2058825227.2551224,200,1850,Kansas,Stafford,32,1850,2058825227.255124,1.0,1
1940,290,0110,Missouri,Barton,34,110,1545498265.4271004,290,0110,Missouri,Barton,34,110,1545498265.4271,1.0,1
1940,290,0390,Missouri,Cedar,34,390,1291494432.7109323,290,0390,Missouri,Cedar,34,390,1291494432.710934,1.0,1
1940,200,0370,Kansas,Crawford,32,370,1541079069.1525397,200,0370,Kansas,Crawford,32,370,1541079069.1525383,1.0,1
1940,290,0570,Missouri,Dade,34,570,1311189317.8408244,290,0570,Missouri,Dade,34,570,1311189317.8408248,1.0,1
1940,290,0970,Missouri,Jasper,34,970,1660904675.5895746,290,0970,Missouri,Jasper,34,970,1660904675.5895755,1.0,1
1940,290,2170,Missouri,Vernon,34,2170,2167376847.359094,290,2170,Missouri,Vernon,34,2170,2167376847.3590913,1.0,1
1940,130,0150,Georgia,Bartow,44,150,1217370018.5098248,130,0150,Georgia,Bartow,44,150,1217370018.5098283,1.0,1
1940,130,0570,Georgia,Cherokee,44,570,1125895737.760198,130,0150,Georgia,Bartow,44,150,808679.689701042,0.0007182545084590055,1
1940,130,0570,Georgia,Cherokee,44,570,1125895737.760198,130,0570,Georgia,Cherokee,44,570,1125087058.0704994,0.999281745491541,1
1940,130,0670,Georgia,Cobb,44,670,892510602.6246089,130,0670,Georgia,Cobb,44,670,892510602.6246105,1.0,1
1940,130,1150,Georgia,Floyd,44,1150,1327630290.8089857,130,1150,Georgia,Floyd,44,1150,1327630290.808982,1.0,1
1940,130,1290,Georgia,Gordon,44,1290,941905953.0398833,130,1290,Georgia,Gordon,44,1290,941905953.0398815,1.0,1
1940,130,2230,Georgia,Paulding,44,2230,813960255.7453754,130,2230,Georgia,Paulding,44,2230,813960255.7453748,1.0,1
1940,130,2270,Georgia,Pickens,44,2270,602649214.8049686,130,2270,Georgia,Pickens,44,2270,602649214.8049703,1.0,1
1940,130,2330,Georgia,Polk,44,2330,808454729.559614,130,2330,Georgia,Polk,44,2330,808454729.559613,1.0,1
1940,480,0210,Texas,Bastrop,49,210,2319465641.729383,480,0210,Texas,Bastrop,49,210,2319465641.7293773,1.0,1
1940,480,0550,Texas,Caldwell,49,550,1417142058.1346574,480,0550,Texas,Caldwell,49,550,1417142058.1346555,1.0,1
1940,480,2870,Texas,Lee,49,2870,1642315709.255004,480,2870,Texas,Lee,49,2870,1642315709.2550066,1.0,1
1940,480,4530,Texas,Travis,49,4530,2648559122.1037984,480,4530,Texas,Travis,49,4530,2648559122.1038003,1.0,1
1940,480,4910,Texas,Williamson,49,4910,2938940242.888073,480,4910,Texas,Williamson,49,4910,2938940242.888075,1.0,1
1940,290,0130,Missouri,Bates,34,130,2205065638.815559,290,0130,Missouri,Bates,34,130,2205065638.815564,1.0,1
1940,290,0370,Missouri,Cass/Van Buren,34,370,1819435594.9989967,290,0370,Missouri,Cass/Van Buren,34,370,1819435594.998991,1.0,1
1940,290,0830,Missouri,Henry/Rives,34,830,1896724497.3801942,290,0830,Missouri,Henry/Rives,34,830,1896724497.380192,1.0,1
1940,290,1850,Missouri,St Clair,34,1850,1818323734.5044723,290,1850,Missouri,St Clair,34,1850,1818323734.504471,1.0,1
1940,210,0110,Kentucky,Bath,51,110,735408372.6059521,210,0110,Kentucky,Bath,51,110,735408372.6059519,1.0,1
1940,210,0170,Kentucky,Bourbon,51,170,755339562.1903113,210,0170,Kentucky,Bourbon,51,170,755339562.1903099,1.0,1
1940,210,0690,Kentucky,Fleming,51,690,910004934.5049362,210,0690,Kentucky,Fleming,51,690,910004934.5049351,1.0,1
1940,210,1650,Kentucky,Menifee,51,1650,533784790.39983606,210,1650,Kentucky,Menifee,51,1650,533784790.39983517,1.0,1
1940,210,1730,Kentucky,Montgomery,51,1730,514808026.7845598,210,1730,Kentucky,Montgomery,51,1730,514808026.7845599,1.0,1
1940,210,1810,Kentucky,Nicholas,51,1810,509958606.49223197,210,1810,Kentucky,Nicholas,51,1810,509958606.4922324,1.0,1
1940,210,2050,Kentucky,Rowan,51,2050,741300608.2220304,210,2050,Kentucky,Rowan,51,2050,741300608.2220293,1.0,1
1940,540,0750,West Virginia,Pocahontas,56,750,2439316373.3237762,540,0750,West Virginia,Pocahontas,56,750,2439316373.323785,1.0,1
1940,050,0050,Arkansas,Baxter,42,50,1519589653.036173,050,0050,Arkansas,Baxter,42,50,1519589653.0361712,1.0,1
1940,050,0490,Arkansas,Fulton,42,490,1606643248.3897774,050,0490,Arkansas,Fulton,42,490,1606643248.389778,1.0,1
1940,050,0650,Arkansas,Izard,42,650,1512601718.871427,050,0650,Arkansas,Izard,42,650,1512601718.8714266,1.0,1
1940,050,0890,Arkansas,Marion,42,890,1658418744.482264,050,0890,Arkansas,Marion,42,890,1658418744.4822602,1.0,1
1940,290,1530,Missouri,Ozark,34,1530,1956036453.7326493,290,1530,Missouri,Ozark,34,1530,1956036453.7326493,1.0,1
1940,050,1290,Arkansas,Searcy,42,1290,1731454370.2601912,050,1290,Arkansas,Searcy,42,1290,1731454370.2601893,1.0,1
1940,050,1370,Arkansas,Stone,42,1370,1578418579.2008584,050,1370,Arkansas,Stone,42,1370,1578418579.2008584,1.0,1
1940,120,0050,Florida,Bay,43,50,1991323129.9232645,120,0050,Florida,Bay,43,50,1991323129.9232705,1.0,1
1940,120,0130,Florida,Calhoun,43,130,1487444885.539405,120,0130,Florida,Calhoun,43,130,1487444885.5393999,1.0,1
1940,120,0450,Florida,Gulf,43,450,1484216499.8722072,120,0450,Florida,Gulf,43,450,1484216499.8722067,1.0,1
1940,120,0630,Florida,Jackson,43,630,2472317725.1176867,120,0630,Florida,Jackson,43,630,2472317725.1177025,1.0,1
1940,120,1310,Florida,Walton,43,1310,2766820995.229826,120,1310,Florida,Walton,43,1310,2766820995.2298183,1.0,1
1940,120,1330,Florida,Washington,43,1330,1595407184.4072468,120,1330,Florida,Washington,43,1330,1595407184.407245,1.0,1
1940,260,1110,Michigan,Midland,23,1110,1367689661.9198148,260,1110,Michigan,Midland,23,1110,1367689661.9198153,1.0,1
1940,260,1450,Michigan,Saginaw,23,1450,2113341505.3574896,260,1450,Michigan,Saginaw,23,1450,2113341505.3574917,1.0,1
1940,260,1570,Michigan,Tuscola,23,1570,2108502979.035137,260,1570,Michigan,Tuscola,23,1570,2108502979.0351355,1.0,1
1940,550,0310,Wisconsin,Douglas,25,310,3453520922.263382,550,0310,Wisconsin,Douglas,25,310,3453520922.2633896,1.0,1
1940,480,1550,Texas,Foard,49,1550,1832893476.6379964,480,1550,Texas,Foard,49,1550,1832893476.6379914,1.0,1
1940,480,2070,Texas,Haskell,49,2070,2357572980.580088,480,2070,Texas,Haskell,49,2070,2357572980.5800886,1.0,1
1940,480,2750,Texas,Knox,49,2750,2215683284.623403,480,2750,Texas,Knox,49,2750,2215683284.6234074,1.0,1
1940,460,0050,South Dakota,Beadle,37,50,3275850777.5743475,460,0050,South Dakota,Beadle,37,50,3275850777.574352,1.0,1
1940,460,0250,South Dakota,Clark,37,250,2505809096.8397484,460,0250,South Dakota,Clark,37,250,2505809096.8397484,1.0,1
1940,460,0590,South Dakota,Hand,37,590,3730048888.6835723,460,0590,South Dakota,Hand,37,590,3730048888.68358,1.0,1
1940,460,0770,South Dakota,Kingsbury,37,770,2237136605.447042,460,0770,South Dakota,Kingsbury,37,770,2237136605.4470506,1.0,1
1940,460,1150,South Dakota,Spink,37,1150,3910210463.776277,460,1150,South Dakota,Spink,37,1150,3910210463.7762656,1.0,1
1940,160,0070,Idaho,Bear Lake,63,70,2717985924.5481715,160,0070,Idaho,Bear Lake,63,70,2717985924.5481772,1.0,1
1940,490,0050,Utah,Cache,67,50,3038245208.2129946,490,0050,Utah,Cache,67,50,3038245208.213003,1.0,1
1940,560,0230,Wyoming,Lincoln,68,230,10572816567.461506,560,0230,Wyoming,Lincoln,68,230,10572816567.461512,1.0,1
1940,490,0330,Utah,Rich,67,330,2813655353.4353185,490,0330,Utah,Rich,67,330,2813655353.43532,1.0,1
1940,370,0130,North Carolina,Beaufort,47,130,2152806806.033018,370,0130,North Carolina,Beaufort,47,130,2152806806.0330124,1.0,1
1940,370,0490,North Carolina,Craven,47,490,1874252151.4995265,370,0490,North Carolina,Craven,47,490,1874252151.4995286,1.0,1
1940,370,0950,North Carolina,Hyde,47,950,1779473047.4641874,370,0950,North Carolina,Hyde,47,950,1779473047.464193,1.0,1
1940,370,1170,North Carolina,Martin,47,1170,1195411546.5978727,370,1170,North Carolina,Martin,47,1170,1195411546.5978715,1.0,1
1940,370,1370,North Carolina,Pamlico,47,1370,884056053.7059462,370,1370,North Carolina,Pamlico,47,1370,884056053.7059461,1.0,1
1940,370,1470,North Carolina,Pitt,47,1470,1695543143.69461,370,1470,North Carolina,Pitt,47,1470,1695543143.694613,1.0,1
1940,370,1870,North Carolina,Washington,47,1870,975689369.6567959,370,1870,North Carolina,Washington,47,1870,975689369.6567954,1.0,1
1940,450,0130,South Carolina,Beaufort,48,130,1684936918.2141478,450,0130,South Carolina,Beaufort,48,130,1684936918.214146,1.0,1
1940,130,0510,Georgia,Chatham,44,510,1197669731.8909445,130,0510,Georgia,Chatham,44,510,1197669731.8909447,1.0,1
1940,450,0530,South Carolina,Jasper,48,530,1534107021.8519902,450,0530,South Carolina,Jasper,48,530,1534107021.8519816,1.0,1
1940,220,0190,Louisiana,Calcasieu,45,190,2834112714.8253646,220,0190,Louisiana,Calcasieu,45,190,2834112714.8253603,1.0,1
1940,480,3510,Texas,Newton,49,3510,2433904053.541492,480,3510,Texas,Newton,49,3510,2433904053.541492,1.0,1
1940,400,0070,Oklahoma,Beaver,53,70,4707522721.192938,400,0070,Oklahoma,Beaver,53,70,4707522721.192936,1.0,1
1940,200,0250,Kansas,Clark,32,250,2530891291.3665752,200,0250,Kansas,Clark,32,250,2530891291.36657,1.0,1
1940,400,0450,Oklahoma,Ellis,53,450,3190628863.0721827,400,0450,Oklahoma,Ellis,53,450,3190628863.0721774,1.0,1
1940,400,0590,Oklahoma,Harper,53,590,2696298888.3424673,400,0590,Oklahoma,Harper,53,590,2696298888.3424706,1.0,1
1940,480,2950,Texas,Lipscomb,49,2950,2414631664.930224,480,2950,Texas,Lipscomb,49,2950,2414631664.9302225,1.0,1
1940,200,1190,Kansas,Meade,32,1190,2536494810.8761983,200,1190,Kansas,Meade,32,1190,2536494810.876193,1.0,1
